Indicator,Total number of pregnant women Registered for ANC,Unnamed: 2,Unnamed: 3,Unnamed: 4,TT2 given to Pregnant women (numbers),TT Booster given to Pregnant women (numbers),Unnamed: 7,% Pregnant women received TT2+ TT Booster to Total ANC Registration,Unnamed: 9,Number of Pregnant women given 180 IFA tablets,% Pregnant women given 180 IFA to Total ANC Registration,Unnamed: 12,% Pregnant women having severe anaemia (Hb<7) treated at institution to women having hb level<7,% New cases of Pregnant Women detected at institution for hypertension to Total ANC Registrations,Number of home deliveries attended by SBA trained (Doctor/Nurse/ANM),Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,% Deliveries conducted at Public Institutions to Total Institutional Deliveries,Unnamed: 24,% Women getting 1st post partum check-up within 48 hours of home delivery to Total Reported Home Deliveries,Unnamed: 26,Unnamed: 27,% Complicated Pregnancies treated with Blood Transfusion to Total Women with Obstetric Complications attended,Unnamed: 29,Unnamed: 30,% Pregnant women tested positive for GDM to Total ANC Registration,Unnamed: 32,% Pregnant women tested for Syphilis to Total ANC Registration,Unnamed: 34,% Pregnant women treatd for Syphilis to Total sero positive for Syphilis,Total no. maternal deaths,Unnamed: 37,Unnamed: 38,Unnamed: 39,Total Sterlisation (Tubectomies and Vasectomies) conducted at Public institutions,% Laparoscopic sterlisations at Public Institutions to Total Laparoscopic Sterilisations,No of children 16-24 months age given Measles 2nd dose,Unnamed: 43,No of children 16-24 months age given Measles Rubella Vaccine 2nd dose,Unnamed: 45,% Adult Female Inpatients to Total Adult Inpatient,Unnamed: 47,% Children Inpatient to Total Inpatient,Unnamed: 49,% Female Inpatient Deaths to Total Inpatient Deaths,Unnamed: 51,% Inpatient Deaths to Total IPD,Unnamed: 53,IPD (Number),Unnamed: 55,OPD (Allopathic),Unnamed: 57,Ayush OPD (Number),Unnamed: 59,OPD(Ayush+Allopathic),Unnamed: 61,% IPD to OPD,Unnamed: 63,Number of Major Operations,Unnamed: 65,Number of Minor Operations,Unnamed: 67,% Major Operations to Total Operation,Unnamed: 69,Number of Hysterectomy Surgeries,Unnamed: 71,% Hysterectomy Surgeries to Total Major Operations,Unnamed: 73,% AYUSH OPD to Total OPD,Unnamed: 75,Dental OPD (Number),Unnamed: 77,% Dental OPD to Total OPD,Unnamed: 79,% Hb < 7 mg to Total Hb Tests Conducted,Unnamed: 81,% Male HIV Positive to Total Males Tested,Unnamed: 83,% Female screened for HIV to Total ANC Registration,Unnamed: 85,% Female HIV Positive to Total Females Tested,Unnamed: 87,% Total HIV Positive to Total Tested ( Male + Female),Unnamed: 89,% Plasmodium Vivax test positive to Total Blood Smears Examined,Unnamed: 91,% Plasmodium Falciparum test positive to Total Blood Smears Examined,Unnamed: 93,Total Number of Infant Deaths reported,Unnamed: 95,% Deaths due to Sepsis to Total Reported Infant Deaths,Unnamed: 97,% Deaths due to Asphyxia to Total Reported Infant Deaths,Unnamed: 99,% Deaths due to Pneumonia to Total Reported Infant Deaths,Unnamed: 101,% Deaths due to Diarrhoea to Total Reported Infant Deaths,Unnamed: 103,% Deaths due to Fever to Total Reported Infant Deaths,Unnamed: 105,% Deaths due to Measles to Total Reported Infant Deaths,Unnamed: 107,Institutional Deliveries at Urban Heatlh Facilities i.e SC+PHC+CHC+SDH,Unnamed: 109,Institutional Deliveries at District Hospitals,Unnamed: 111,Measles immunization at urban Health facilities i.e SC+PHC+CHC+SDH+DH,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271,Unnamed: 272,Unnamed: 273,Unnamed: 274,Unnamed: 275,Unnamed: 276,Unnamed: 277,Unnamed: 278,Unnamed: 279,Unnamed: 280,Unnamed: 281,Unnamed: 282,Unnamed: 283,Unnamed: 284,Unnamed: 285,Unnamed: 286,Unnamed: 287,Unnamed: 288,Unnamed: 289,Unnamed: 290,Unnamed: 291,Unnamed: 292,Unnamed: 293,Unnamed: 294,Unnamed: 295,Unnamed: 296,Unnamed: 297,Unnamed: 298,Unnamed: 299,Unnamed: 300,Unnamed: 301,Unnamed: 302,Unnamed: 303,Unnamed: 304,Unnamed: 305,Unnamed: 306,Unnamed: 307,Unnamed: 308,Unnamed: 309,Unnamed: 310,Unnamed: 311,Unnamed: 312,Unnamed: 313,Unnamed: 314,Unnamed: 315,Unnamed: 316,Unnamed: 317,Unnamed: 318,Unnamed: 319,Unnamed: 320,Unnamed: 321,Unnamed: 322,Unnamed: 323,Unnamed: 324,Unnamed: 325,Unnamed: 326,Unnamed: 327,Unnamed: 328,Unnamed: 329,Unnamed: 330,Unnamed: 331,Unnamed: 332,Unnamed: 333,Unnamed: 334,Unnamed: 335,Unnamed: 336,Unnamed: 337,Unnamed: 338,Unnamed: 339,Unnamed: 340,Unnamed: 341,Unnamed: 342,Unnamed: 343,Unnamed: 344,Unnamed: 345,Unnamed: 346,Unnamed: 347,Unnamed: 348,Unnamed: 349,Unnamed: 350,Unnamed: 351,Unnamed: 352,Unnamed: 353,Unnamed: 354,Unnamed: 355,Unnamed: 356,Unnamed: 357,Unnamed: 358,Unnamed: 359,Unnamed: 360,Unnamed: 361,Unnamed: 362,Unnamed: 363,Unnamed: 364,Unnamed: 365,Unnamed: 366,Unnamed: 367,Unnamed: 368,Unnamed: 369,Unnamed: 370,Unnamed: 371,Unnamed: 372,Unnamed: 373,Unnamed: 374,Unnamed: 375,Unnamed: 376,Unnamed: 377,Unnamed: 378,Unnamed: 379,Unnamed: 380,Unnamed: 381,Unnamed: 382,Unnamed: 383,Unnamed: 384,Unnamed: 385,Unnamed: 386,Unnamed: 387,Unnamed: 388,Unnamed: 389,Unnamed: 390,Unnamed: 391,Unnamed: 392,Unnamed: 393,Unnamed: 394,Unnamed: 395,Unnamed: 396,Unnamed: 397
Lower Dibang Valley,1219,1228,450,36.6,604,97,95,57.5,51.8,177,14.5,14.7,0.4,0.1,33,9,99.0,,,622,50.7,,100.0,145,83.3,616.7,1.9,0.0,92,7.5,0.6,2.4,19.1,38.1,,0,0.0,70.4,,31.0,100.0,91.0,494,657,33,70.6,67.0,10.3,10.6,29.7,20.7,2.0,1.4,1832,2085,63427,62099,2887,3996,66314,66095,2.8,3.2,0.0,0.0,231,335,0.0,0.0,0.0,0.0,,,4.4,6.0,29,31,0.0,0.0,2.4,1.1,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,5,6,0.0,33.3,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Subansiri,1097,952,378,39.7,474,158,165,57.6,64.6,684,62.4,72.8,88.9,2.5,39,51,78.1,,,365,38.3,,100.0,138,65.7,171.6,1.9,78.9,107,11.2,1.2,0.0,32.2,22.4,0.0,0,0.0,36.8,,3.0,,51.0,493,716,47,63.9,60.5,20.0,18.1,11.5,42.9,0.5,0.4,5061,3954,53489,47067,15217,7592,68706,54659,7.4,7.2,24.0,39.0,1007,979,2.3,3.8,0.0,0.0,0.0,0.0,22.1,13.9,3614,3630,5.3,6.6,2.0,1.1,0.0,0.4,61.6,83.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,15,5,6.7,0.0,0.0,0.0,6.7,0.0,20.0,20.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namsai,2084,1670,697,41.7,1376,417,326,86.0,79.8,968,46.4,39.8,35.6,3.0,32,30,98.7,,,702,42.0,,100.0,247,120.8,562.7,0.0,,55,3.3,1.0,2.0,28.2,1.4,,0,0.0,93.3,,56.0,,143.0,626,1462,36,62.5,62.6,11.6,9.3,50.0,33.3,0.2,0.3,1071,942,57328,52084,7000,3692,64328,55776,1.7,1.7,18.0,4.0,246,124,6.8,3.1,0.0,0.0,0.0,0.0,10.9,6.6,2723,1903,4.2,3.4,5.6,8.0,0.0,0.0,28.3,22.8,0.0,2.6,0.0,1.6,0.0,0.5,0.0,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papum Pare,8005,9231,1797,19.5,1967,271,881,28.0,30.0,2350,29.4,30.7,44.9,6.9,29,3,64.5,2141.0,65.0,5874,63.6,33.2,58.8,4730,1502.2,7672.7,3.3,132.0,2158,23.4,0.9,0.1,49.6,9.5,83.3,3,0.0,53.2,108.0,270.0,89.8,99.0,2538,2118,250,63.3,65.3,16.8,17.3,39.1,42.9,1.6,0.7,28474,25757,359552,301427,27009,8640,386561,310067,7.4,8.3,5116.0,4252.0,3390,2731,60.1,60.9,1227.0,2145.0,24.0,50.4,7.0,2.8,12391,14441,3.2,4.7,1.9,1.1,0.4,0.1,84.1,63.3,0.5,1.0,0.5,0.6,3.3,0.3,0.1,0.1,61,24,6.6,4.2,31.1,0.0,4.9,20.8,4.9,8.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siang,290,394,81,20.6,115,56,62,59.0,45.9,118,40.7,39.6,,0.0,21,39,75.0,,,132,33.5,,100.0,76,50.0,107.9,0.0,,0,0.0,0.0,0.0,13.4,4.8,,0,0.0,96.7,,0.0,,38.0,149,235,10,55.1,62.1,20.2,29.1,,,0.0,0.0,890,715,21396,18010,897,1160,22293,19170,4.0,3.7,0.0,0.0,318,239,0.0,0.0,0.0,0.0,,,4.0,6.1,713,597,3.2,3.1,1.1,0.3,,0.0,2.8,0.5,0.0,0.0,0.0,0.0,0.2,3.4,0.0,0.9,0,1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tawang,926,929,337,36.3,483,100,138,63.0,57.3,228,24.6,18.0,100.0,1.9,54,54,43.1,,,397,42.7,,100.0,223,68.5,88.5,0.6,78.9,89,9.6,0.0,0.0,66.7,82.6,66.7,0,0.0,58.7,,0.0,,23.0,442,716,56,57.6,67.0,9.0,13.6,50.0,35.0,1.1,1.3,1674,1488,59941,61063,5771,4061,65712,65124,2.5,2.3,2.0,0.0,332,340,0.6,0.0,0.0,0.0,0.0,,8.8,6.2,5352,4811,8.1,7.4,1.0,2.2,0.0,0.0,9.0,6.1,0.0,0.0,0.0,0.0,,0.0,,0.0,5,1,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tirap,1039,988,395,40.0,660,83,40,71.5,72.4,224,21.6,5.6,13.6,0.2,1,4,46.1,,,440,44.5,,100.0,139,32.6,84.6,6.3,0.0,85,8.6,0.0,0.0,53.0,10.6,,0,1.0,100.0,,6.0,,,741,634,22,70.7,67.8,17.8,19.6,45.5,,1.6,0.0,1374,1585,30441,26369,8961,6503,39402,32872,3.5,4.8,,,706,549,0.0,0.0,,,,,22.7,19.8,1341,1332,3.4,4.1,1.7,2.9,0.0,0.0,29.3,18.5,0.0,0.0,0.0,0.0,0.6,0.4,0.1,0.2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Siang,640,626,245,39.1,332,67,83,62.3,64.4,469,73.3,89.3,28.6,3.4,17,20,92.6,,,271,43.3,,100.0,87,300.0,813.0,0.0,,35,5.6,0.0,3.2,56.4,20.3,0.0,0,0.0,95.0,,26.0,100.0,0.0,325,463,3348,63.8,62.6,25.7,30.9,,,0.0,0.0,1359,1160,32383,31493,3455,2992,35838,34485,3.8,3.4,45.0,3.0,312,353,12.6,0.8,25.0,1.0,55.6,33.3,9.6,8.7,838,46,2.3,0.1,0.9,1.3,0.0,0.0,40.8,25.9,0.0,0.0,0.0,0.0,0.8,5.8,0.5,1.2,0,3,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper Subansiri,1782,1094,552,50.5,599,18,40,34.6,53.9,771,43.3,37.6,0.0,0.0,15,24,99.6,,,786,71.8,,100.0,714,136.8,120.0,0.0,,51,4.7,0.0,0.0,0.6,19.0,,0,0.0,50.0,,0.0,,12.0,524,642,35,40.7,55.0,25.1,14.8,44.4,87.5,0.8,0.5,2286,1663,64371,38489,5000,3566,69371,42055,3.3,4.0,73.0,59.0,259,266,22.0,18.2,8.0,0.0,11.0,0.0,7.2,8.5,576,1932,0.8,4.6,0.9,1.9,,0.0,0.0,18.3,,0.0,,0.0,11.0,18.2,1.3,3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Kameng,1934,1990,1226,61.6,979,191,179,60.5,59.0,1455,75.2,67.1,323.8,1.0,13,31,96.1,,,871,43.8,,100.0,552,3035.3,1884.4,2.1,,39,2.0,0.0,2.5,45.7,31.2,300.0,0,0.0,70.8,,13.0,100.0,309.0,737,645,78,69.6,69.9,20.6,18.5,26.7,83.3,0.6,2.1,2505,2858,98046,96467,4884,2539,102930,99006,2.4,2.9,20.0,57.0,296,455,6.3,11.1,0.0,26.0,0.0,45.6,4.7,2.6,3277,3973,3.2,4.0,3.0,0.6,0.0,0.0,53.9,34.5,0.0,0.0,0.0,0.0,1.7,0.5,0.1,0.2,4,19,75.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Siang,2023,1939,524,27.0,962,234,215,59.1,54.3,1733,85.7,47.7,26.4,0.9,18,27,72.2,,,1150,59.3,,100.0,113,61.3,316.2,6.0,23.9,0,0.0,0.0,0.0,85.2,37.9,100.0,0,0.0,92.9,,115.0,100.0,4.0,892,1138,131,50.6,54.8,12.9,20.1,28.6,50.0,0.4,0.5,1778,2057,80291,86857,6805,4809,87096,91666,2.0,2.2,140.0,114.0,177,278,44.2,29.1,8.0,2.0,5.7,1.8,7.8,5.2,3448,3647,4.0,4.0,1.5,3.3,0.0,0.0,45.0,37.4,0.1,0.0,0.1,0.0,1.0,11.4,1.3,1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
