Area Name,Population Persons,Literate Persons,Main workers Persons,Marginal workers Persons,Non-workers Persons
Sirsa,1295189,782897,399169,102834,793186
Hisar,1743931,1114311,531227,160394,1052310
Bhiwani,1634445,1069871,445675,177331,1011439
Rohtak,1061204,747582,288949,57018,715237
Jhajjar,958405,676091,246457,80077,631871
Mahendragarh,922088,630255,212402,126182,583504
Rewari,900332,636947,250219,87508,562605
Gurgaon,1514432,1111116,487441,57275,969716
Mewat ,1089263,454897,204178,85786,799299
Faridabad,1809733,1272739,495316,83913,1230504
Palwal ,1042708,599796,216932,92631,733145
North West,3656539,2707855,1135126,53419,2467994
North,887978,681517,283583,12863,591532
North East,2241624,1611588,622443,38943,1580238
East,1709346,1352998,555026,24666,1129654
New Delhi,142004,114179,56471,3070,82463
Central,582320,442360,195978,11396,374946
West,2543243,1961179,839621,34699,1668923
South West,2292958,1787689,749995,45357,1497606
South,2731929,2078402,869086,55307,1807536
Ganganagar ,1969168,1193343,680563,232109,1056496
Hanumangarh,1774692,1034136,642109,193151,939432
Bikaner,2363937,1278801,752768,233440,1377729
Churu,2039547,1149269,628381,274448,1136718
Jhunjhunun,2137045,1370360,592813,301836,1242396
Alwar,3674179,2182476,1179461,529081,1965637
Bharatpur,2548462,1480869,694929,376225,1477308
Dhaulpur,1206516,683098,317617,205595,683304
Karauli,1458248,805849,438337,190389,829522
Sawai Madhopur,1335551,741748,418555,159513,757483
Dausa,1634409,938051,506214,178281,949914
Jaipur,6626178,4300965,2060010,404883,4161285
Sikar,2677333,1652117,698711,307793,1670829
Nagaur,3307743,1758624,985927,439955,1881861
Jodhpur,3687165,2031532,1056479,433262,2197424
Jaisalmer,669919,308653,175383,113520,381016
Barmer,2603751,1188322,741367,461115,1401269
Jalor,1828730,829582,660719,235925,932086
Sirohi,1036346,476806,313292,106537,616517
Pali,2037573,1085693,605288,237039,1195246
Ajmer,2583052,1526673,827181,226541,1529330
Tonk,1421326,749659,495797,153364,772165
Bundi,1110906,585044,361070,165021,584815
Bhilwara,2408523,1256126,883329,264836,1260358
Rajsamand,1156597,619139,362584,188247,605766
Dungarpur,1388552,681591,216411,425104,747037
Banswara,1797485,829343,542983,373591,880911
Chittaurgarh,1544338,821825,656904,145851,741583
Kota,1951014,1298345,577548,171263,1202203
Baran,1222755,693307,359785,192798,670172
Jhalawar,1411129,739792,475653,210297,725179
Udaipur,3068420,1582629,822355,543428,1702637
Pratapgarh,867848,401515,327445,153849,386554
Saharanpur,3466382,2077108,882701,154643,2429038
Muzaffarnagar,4143512,2417339,1085491,206153,2851868
Bijnor,3682713,2135393,839778,248258,2594677
Moradabad,4772006,2263848,1104968,312843,3354195
Rampur,2335819,1043666,564266,172995,1598558
Jyotiba Phule Nagar,1840221,983110,453567,145522,1241132
Meerut,3443689,2141488,890810,199729,2353150
Baghpat,1303048,797970,334519,82176,886353
Ghaziabad,4681645,3123264,1252911,267627,3161107
Gautam Buddha Nagar,1648115,1122947,458492,110617,1079006
Bulandshahr ,3499171,2031656,885216,288044,2325911
Aligarh,3673889,2092567,865799,308562,2499528
Mahamaya Nagar,1564708,942572,337295,146820,1080593
Mathura,2547184,1507746,594799,246140,1706245
Agra,4418797,2680510,1050562,339282,3028953
Firozabad,2498156,1521806,573649,187872,1736635
Mainpuri,1868529,1203885,424782,136058,1307689
Budaun,3681896,1547477,875763,231580,2574553
Bareilly,4448359,2191759,1043912,358059,3046388
Pilibhit,2031007,1061095,463415,155190,1412402
Shahjahanpur,3006538,1490930,699503,192711,2114324
Kheri,4021243,2034044,958249,306469,2756525
Sitapur,4483992,2283733,1023642,398960,3061390
Hardoi,4092845,2221601,969871,349075,2773899
Unnao,3108367,1773584,761831,362913,1983623
Lucknow,4589838,3127260,1152285,390521,3047032
Rae Bareli,3405559,1965843,644869,559841,2200849
Farrukhabad,1885204,1092677,474686,117581,1292937
Kannauj,1656616,1017087,419027,105649,1131940
Etawah,1581810,1062003,361588,144484,1075738
Auraiya,1379545,930836,325721,116302,937522
Kanpur Dehat,1796184,1170243,448651,180213,1167320
Kanpur Nagar,4581268,3243022,1229166,343066,3009036
Jalaun ,1689974,1075196,420266,200498,1069210
Jhansi,1998603,1304513,560041,254873,1183689
Lalitpur,1221592,641191,357033,146318,718241
Hamirpur,1104285,653299,290375,153280,660630
Mahoba,875958,488106,238712,110964,526282
Banda,1799410,1002937,483232,218457,1097721
Chitrakoot,991730,531072,282614,111583,597533
Fatehpur,2632733,1512166,670156,393773,1568804
Pratapgarh,3209141,1931559,553013,513588,2142540
Kaushambi,1599596,813424,415312,223774,960510
Allahabad ,5954391,3665727,1286732,825175,3842484
Bara Banki,3260699,1692458,834294,358556,2067849
Faizabad,2470996,1450901,496579,334630,1639787
Ambedkar Nagar,2397888,1486939,440998,346400,1610490
Sultanpur,3797117,2239902,690967,551665,2554485
Bahraich,3487731,1398368,743452,408708,2335571
Shrawasti,1117361,423313,232762,170993,713606
Balrampur,2148665,868357,458727,301526,1388412
Gonda,3433919,1679994,739663,430889,2263367
Siddharthnagar,2559297,1228926,447943,430955,1680399
Basti,2464464,1393783,443724,339964,1680776
Sant Kabir Nagar,1715183,954949,265453,274016,1175714
Mahrajganj,2684703,1419144,439293,554960,1690450
Gorakhpur,4440895,2700328,746381,605248,3089266
Kushinagar,3564544,1954820,523258,593715,2447571
Deoria,3100946,1875239,455382,420864,2224700
Azamgarh,4613913,2771917,784272,587760,3241881
Mau,2205968,1363044,396438,300309,1509221
Ballia,3239774,1963590,569522,449961,2220291
Jaunpur,4494204,2731677,896547,540828,3056829
Ghazipur,3620268,2197549,766881,437721,2415666
Chandauli,1952756,1174606,341927,310616,1300213
Varanasi,3676841,2403903,920761,299947,2456133
Sant Ravidas Nagar (Bhadohi),1578213,910146,286978,183630,1107605
Mirzapur,2496970,1428683,537091,344905,1614974
Sonbhadra,1862559,985708,397196,333203,1132160
Etah,1774480,1055202,415476,130508,1228496
Kanshiram Nagar,1436719,724850,354257,118508,963954
Pashchim Champaran,3935042,1759481,797544,681403,2456095
Purba Champaran,5099371,2276957,1132789,604750,3361832
Sheohar,656246,283698,137804,78568,439874
Sitamarhi,3423574,1436794,753645,360938,2308991
Madhubani,4487379,2155338,1074091,562847,2850441
Supaul,2229076,1033283,472649,405033,1351394
Araria,2811569,1195768,696410,373483,1741676
Kishanganj,1690400,745056,384416,144648,1161336
Purnia,3264619,1332326,776385,366933,2121301
Katihar,3071029,1280190,667602,345964,2057463
Madhepura,2001762,834577,443507,334039,1224216
Saharsa,1900661,804996,363326,286572,1250763
Darbhanga,3937385,1816634,731347,492293,2713745
Muzaffarpur,4801062,2509232,910304,637282,3253476
Gopalganj,2562012,1382998,363111,365090,1833811
Siwan,3330464,1930175,462104,470312,2398048
Saran,3951862,2157454,545520,494711,2911631
Vaishali,3495021,1926740,716006,344338,2434677
Samastipur,4261566,2142880,907433,435967,2918166
Begusarai,2970541,1548673,591811,346371,2032359
Khagaria,1666886,768028,306283,254522,1106081
Bhagalpur,3037766,1573066,534129,449399,2054238
Banka,2034763,965321,374097,396983,1263683
Munger,1367765,801817,233402,193256,941107
Lakhisarai,1000912,507270,201866,124710,674336
Sheikhpura,636342,328676,148002,76653,411687
Nalanda,2877653,1519933,740949,304471,1832233
Patna,5838465,3459679,1371267,510619,3956579
Bhojpur,2728407,1599151,512009,310484,1905914
Buxar,1706352,989807,328547,209775,1168030
Kaimur (Bhabua),1626384,920276,284646,226517,1115221
Rohtas,2959918,1799832,542439,382440,2035039
Aurangabad,2540073,1466002,480286,357484,1702303
Gaya,4391418,2297613,1007057,657005,2727356
Nawada,2219146,1091012,508509,308532,1402105
Jamui,1760405,858588,445352,282219,1032834
Jehanabad ,1125313,618881,251690,113688,759935
Arwal,700843,386351,161277,75077,464489
North  District,43709,30450,17216,6143,20350
West District,136435,93432,51225,19123,66087
South District,146850,106741,50898,23855,72097
East District,283583,214329,111058,28620,143905
Tawang,49977,26073,24430,4131,21416
West Kameng,83947,48492,34752,7741,41454
East Kameng,78690,38449,27123,4587,46980
Papum Pare,176573,121048,51157,14615,110801
Upper Subansiri,83448,45278,25717,7653,50078
West Siang,112274,64746,43000,6177,63097
East Siang,99214,62576,33578,6644,58992
Upper Siang,35320,18195,14524,3120,17676
Changlang,148226,73174,50765,12201,85260
Tirap,111975,47974,44262,5907,61806
Lower Subansiri,83030,54057,22669,7533,52828
Kurung Kumey,92076,36606,24372,13672,54032
Dibang Valley,8004,4436,2525,1030,4449
Lower Dibang Valley,54080,31849,19829,2497,31754
Lohit,145726,83062,50754,10191,84781
Anjaw,21167,9990,9264,1237,10666
Mon,250260,119626,104981,42673,102606
Mokokchung,194622,159494,81046,19021,94555
Zunheboto,140757,102881,49382,30084,61291
Wokha,166343,128208,63512,14900,87931
Dimapur ,378811,278037,122358,28992,227461
Phek,163418,105893,63645,16632,83141
Tuensang,196596,117511,73518,24636,98442
Longleng,50484,29859,20944,9624,19916
Kiphire,74004,41232,25830,6129,42045
Kohima,267988,197489,99408,15417,153163
Peren,95219,62204,36555,24835,33829
Senapati,479148,264477,185725,47897,245526
Tamenglong ,140651,85006,55979,14696,69976
Churachandpur,274143,195935,89779,32876,151488
Bishnupur,237399,156333,76423,33514,127462
Thoubal,422168,269304,133428,61891,226849
Imphal West,517992,392626,166009,47378,304605
Imphal East,456113,324664,145343,49505,261265
Ukhrul,183998,129829,67724,20205,96069
Chandel,144182,90302,53753,22485,67944
Mamit,86364,60191,36185,3154,47025
Kolasib,83955,65895,29697,6975,47283
Aizawl,400309,340595,151410,23226,225673
Champhai,125745,100802,53111,7231,65403
Serchhip,64937,54476,29838,2559,32540
Lunglei,161428,121122,62013,16279,83136
Lawngtlai,117894,62861,38082,7484,72328
Saiha,56574,42233,14694,4767,37113
West Tripura ,1725739,1361354,524198,173980,1027561
South Tripura ,876001,646810,258457,108388,509156
Dhalai,378230,276217,108259,47572,222399
North Tripura,693947,520402,186105,62562,445280
West Garo Hills,643291,358702,188371,67322,387598
East Garo Hills,317917,192147,83936,42137,191844
South Garo Hills,142334,82062,38397,14672,89265
West Khasi Hills,383461,230678,119803,43542,220116
Ribhoi,258840,155859,90875,15598,152367
East Khasi Hills,825922,578030,289576,37210,499136
Jaintia Hills,395124,187527,110617,43563,240944
Kokrajhar,887142,489305,253110,88021,546011
Dhubri,1949258,922341,504998,164821,1279439
Goalpara,1008183,563577,266376,96197,645610
Barpeta,1693622,897058,439453,122371,1131798
Morigaon,957423,539902,260968,90180,606275
Nagaon,2823768,1710716,734993,245005,1843770
Sonitpur,1924110,1108572,558325,212281,1153504
Lakhimpur,1042137,683486,283533,146462,612142
Dhemaji,686133,423028,201364,115436,369333
Tinsukia,1327929,798322,410188,147008,770733
Dibrugarh,1326335,884531,391597,168960,765778
Sivasagar,1151050,813505,318950,166767,665333
Jorhat,1092256,794929,338635,159983,593638
Golaghat,1066888,721764,331210,148718,586960
Karbi Anglong,956313,557214,260482,122959,572872
Dima Hasao,214102,140873,68297,16731,129074
Cachar,1736617,1174128,471259,136803,1128555
Karimganj,1228686,795297,293392,105779,829515
Hailakandi,659296,407366,165193,49047,445056
Bongaigaon,738804,434078,191671,64135,482998
Chirang,482162,259902,139027,54867,288268
Kamrup,1517542,995319,421244,207710,888588
Kamrup Metropolitan,1253938,1001191,413154,77778,763006
Nalbari,771639,531771,196773,70850,504016
Baksa,950075,572837,278297,128459,543319
Darrang,928500,487039,241456,83387,603657
Udalguri,831668,469926,253178,91852,486638
Darjiling ,1846823,1315585,532855,150871,1163097
Jalpaiguri ,3872846,2498780,1153765,359145,2359936
Koch Bihar ,2819086,1850504,886357,241620,1691109
Uttar Dinajpur,3007134,1489667,824342,251284,1931508
Dakshin Dinajpur,1676276,1083685,526470,176517,973289
Maldah ,3988845,2086432,1050995,486852,2450998
Murshidabad ,7103807,4055834,2022083,567824,4513900
Birbhum,3502404,2158447,912844,418759,2170801
Barddhaman ,7717563,5247208,2166742,744509,4806312
Nadia ,5167600,3480555,1595880,246727,3324993
North Twenty Four Parganas,10009781,7608693,3055630,515994,6438157
Hugli ,5519145,4078388,1714645,438225,3366275
Bankura ,3596674,2232992,916393,549827,2130454
Puruliya,2930115,1624905,613398,636244,1680473
Haora ,4850029,3605206,1496267,323578,3030184
Kolkata,4496694,3588137,1576419,219321,2700954
South Twenty Four Parganas,8161961,5531657,2003685,960809,5197467
Paschim Medinipur,5913457,4078412,1510548,998611,3404298
Purba Medinipur,5095875,3923194,1127312,783008,3185555
Garhwa ,1322784,653476,175126,396305,751353
Chatra,1042886,510061,195502,202188,645196
Kodarma,716259,390249,143324,114094,458841
Giridih,2445474,1253475,412912,623365,1409197
Deoghar,1492073,793538,297146,254321,940606
Godda,1313551,604519,235735,316456,761360
Sahibganj,1150567,483263,322572,167630,660365
Pakur,900422,352881,252017,152567,495838
Dhanbad,2684487,1722204,546714,297790,1839983
Bokaro,2062330,1273520,380304,305064,1376962
Lohardaga,461790,259707,103001,118331,240458
Purbi Singhbhum,2293919,1507699,529578,307589,1456752
Palamu,1939869,1024563,283702,429473,1226694
Latehar,726978,350682,117311,196068,413599
Hazaribagh,1734495,1013249,327316,327320,1079859
Ramgarh,949443,596497,221112,91013,637318
Dumka,1321442,672409,237479,387300,696663
Jamtara,791042,426312,122434,204197,464411
Ranchi,2914253,1911433,756176,386691,1771386
Khunti,531885,284575,153087,106897,271901
Gumla,1025213,559720,278931,208577,537705
Simdega,599578,343483,155510,133135,310933
Pashchimi Singhbhum,1502338,727561,343008,351855,807475
Saraikela-Kharsawan,1065056,612993,228598,201453,635005
Bargarh,1481255,983783,474390,287702,719163
Jharsuguda,579505,405879,172069,75638,331798
Sambalpur,1041099,703691,336854,168986,535259
Debagarh,312520,197819,83408,82027,147085
Sundargarh,2093437,1342322,535112,338115,1220210
Kendujhar,1801733,1052518,442497,324017,1035219
Mayurbhanj,2519738,1369397,548390,675144,1296204
Baleshwar,2320529,1621232,618064,314643,1387822
Bhadrak,1506337,1094140,328097,140502,1037738
Kendrapara ,1440361,1089265,322265,144625,973471
Jagatsinghapur ,1136971,889027,290170,113479,733322
Cuttack,2624470,2011469,696274,240091,1688105
Jajapur  ,1827192,1290455,407564,144670,1274958
Dhenkanal,1192811,829910,277338,158195,757278
Anugul  ,1273821,869456,317547,208973,747301
Nayagarh  ,962789,688362,229076,114557,619156
Khordha ,2251673,1749936,632625,159568,1459480
Puri,1698730,1291939,450536,171140,1077054
Ganjam,3529031,2210050,900744,601028,2027259
Gajapati,577817,262537,170371,123562,283884
Kandhamal,733110,399786,167112,188237,377761
Baudh,441162,271612,123724,95733,221705
Subarnapur,610183,398421,170218,116443,323522
Balangir,1648997,927260,402227,318374,928396
Nuapada,610382,299383,151694,153744,304944
Kalahandi,1576869,802036,376757,375173,824939
Rayagada  ,967911,407735,227815,239307,500789
Nabarangapur ,1220946,470379,279115,331791,610040
Koraput,1379647,568090,396460,296946,686241
Malkangiri  ,613192,244706,179030,131636,302526
Koriya,658917,397823,173057,134014,351846
Surguja,2359886,1187941,622589,533218,1204079
Jashpur ,851669,495415,291349,196011,364309
Raigarh,1493984,951639,484875,205292,803817
Korba ,1206640,748759,350314,170872,685454
Janjgir - Champa,1619707,1019634,461887,384579,773241
Bilaspur,2663629,1596560,826568,376629,1460432
Kabeerdham,822526,414167,316976,87180,418370
Rajnandgaon,1537133,1008379,595959,204133,737041
Durg,3343872,2303378,1206793,290012,1847067
Raipur,4063872,2629749,1259138,498526,2306208
Mahasamund,1032754,637963,340802,158458,533494
Dhamtari ,799781,546833,335368,67527,396886
Uttar Bastar Kanker,748941,456042,285536,103823,359582
Bastar,1413199,650863,394824,331707,686668
Narayanpur,139820,56621,42056,29033,68731
Dakshin Bastar Dantewada,533638,191237,184285,102310,247043
Bijapur,255230,86919,69338,65187,120705
Sheopur ,687861,328025,196189,81266,410406
Morena,1965970,1179685,520970,155023,1289977
Bhind,1703005,1094917,422111,98657,1182237
Gwalior,2032036,1357210,559845,125466,1346725
Datia,786754,491445,247229,73931,465594
Shivpuri,1726050,900846,577723,181558,966769
Tikamgarh,1445166,747940,470432,184886,789848
Chhatarpur,1762375,943033,553862,197935,1010578
Panna,1016520,552559,276633,155365,584522
Sagar,2378458,1545719,779093,226942,1372423
Damoh,1264219,747715,389993,184602,689624
Satna,2228935,1371781,612510,298839,1317586
Rewa,2365106,1441757,630251,361695,1373160
Umaria,644758,356672,138600,151091,355067
Neemuch ,826067,508834,358500,60182,407385
Mandsaur,1340411,834591,535066,144657,660688
Ratlam,1455069,825880,471139,219841,764089
Ujjain,1986864,1240990,682115,215327,1089422
Shajapur,1512681,894612,508833,209038,794810
Dewas,1563715,925369,528526,214150,821039
Dhar,2185793,1077338,783019,244955,1157819
Indore,3276697,2309130,1137251,130944,2008502
Khargone (West Nimar),1873046,986234,756735,137384,978927
Barwani ,1385881,549926,525791,128106,731984
Rajgarh,1545814,804245,471773,273830,800211
Vidisha,1458875,862918,397283,153119,908473
Bhopal,2371061,1660690,706036,161421,1503604
Sehore,1311332,780362,372150,213937,725245
Raisen,1331597,820220,370241,147597,813759
Betul,1575362,939769,511287,275693,788382
Harda ,570465,352550,163781,67198,339486
Hoshangabad,1241350,810644,361648,116434,763268
Katni ,1292042,790773,316144,227730,748168
Jabalpur,2463289,1756468,744287,261337,1457665
Narsimhapur,1091854,718785,358203,119615,614036
Dindori ,704524,378714,250137,139788,314599
Mandla,1054905,604962,325159,234490,495256
Chhindwara,2090922,1294198,673845,284139,1132938
Seoni,1379131,864194,397575,286859,694697
Balaghat,1701698,1147623,530506,362508,808684
Guna,1241519,653980,353671,161226,726622
Ashoknagar,845071,469109,241288,73982,529801
Shahdol,1066063,604194,240811,252246,573006
Anuppur,749237,436595,227040,119431,402766
Sidhi,1127033,600785,275482,186278,665273
Singrauli,1178273,585054,348393,151046,678834
Jhabua,1025048,352081,370641,144480,509927
Alirajpur,728999,209754,265029,101768,362202
Khandwa (East Nimar),1310061,731615,492393,120583,697085
Burhanpur,757847,408679,274900,53439,429508
Kachchh,2092371,1252319,686937,89291,1316143
Banas Kantha,3120506,1704923,1012080,236520,1871906
Patan  ,1343734,837913,446240,108590,788904
Mahesana,2035064,1502645,698768,113296,1223000
Sabar Kantha,2428589,1578734,795096,289782,1343711
Gandhinagar,1391753,1030494,451951,83025,856777
Ahmadabad,7214225,5435760,2332409,262543,4619273
Surendranagar,1756268,1093626,586364,137136,1032768
Rajkot,3804558,2725056,1324783,154267,2325508
Jamnagar,2160119,1396534,721253,126187,1312679
Porbandar ,585449,393678,195437,35732,354280
Junagadh,2743082,1842818,942709,181000,1619373
Amreli,1514190,995459,529153,127986,857051
Bhavnagar,2880365,1887255,992140,158492,1729733
Anand  ,2092745,1551253,690031,154763,1247951
Kheda,2299885,1660243,722134,211849,1365902
Panch Mahals,2390776,1440805,685141,412366,1293269
Dohad  ,2127086,1007171,553395,445729,1127962
Vadodara,4165626,2893080,1360660,332813,2472153
Narmada,590297,370336,193916,100879,295502
Bharuch,1551019,1118276,526541,100583,923895
The Dangs,228291,140968,88038,30219,110034
Navsari  ,1329672,1001909,510004,81830,737838
Valsad,1705678,1170657,577327,165918,962433
Surat,6081322,4571410,2405288,148254,3527780
Tapi,807022,490036,337579,113323,356120
Diu,52074,38058,14718,1032,36324
Daman,191173,150348,101717,3804,85652
Dadra & Nagar Haveli,343709,223230,130299,26862,186548
Nandurbar,1648295,906509,664193,127872,856230
Dhule,2050862,1293916,825875,110495,1114492
Jalgaon,4229917,2891882,1643955,219616,2366346
Buldana,2586258,1879874,1107542,112099,1366617
Akola,1813906,1411281,691025,77129,1045752
Washim,1197160,869917,502755,67037,627368
Amravati,2888445,2251875,1061544,174778,1652123
Wardha,1300774,1019458,529623,78612,692539
Nagpur,4653570,3673808,1654778,213782,2785010
Bhandara,1200334,899860,413838,183467,603029
Gondiya,1322507,1004243,433962,231457,657088
Gadchiroli,1072942,708365,392886,191351,488705
Chandrapur,2204307,1578615,804433,253739,1146135
Yavatmal,2772348,2022574,1195100,160899,1416349
Nanded,3361292,2189425,1317791,176162,1867339
Hingoli,1177345,790743,514371,54811,608163
Parbhani,1836086,1157814,756417,66380,1013289
Jalna,1959046,1195523,844492,86394,1028160
Aurangabad,3701282,2503837,1446636,128443,2126203
Nashik,6107187,4345366,2523023,240305,3343859
Thane,11060148,8227161,3930511,562256,6567381
Mumbai Suburban,9356962,7575485,3515922,219099,5621941
Mumbai,3085411,2509022,1209334,75062,1801015
Raigarh,2634200,1939994,858825,214144,1561231
Pune,9429408,7171723,3751221,297772,5380415
Ahmadnagar,4543159,3151890,2039455,165135,2338569
Bid,2585049,1718507,1154708,100840,1329501
Latur,2454196,1650672,964177,82680,1407339
Osmanabad,1657576,1137810,701894,72022,883660
Solapur,4317756,2910676,1763175,135220,2419361
Satara,3003741,2225694,1184407,170540,1648794
Ratnagiri,1615069,1199392,554973,159103,900993
Sindhudurg,849651,666067,226538,120640,502473
Kolhapur,3876001,2825845,1508563,195491,2171947
Sangli,2822143,2049467,1074948,140156,1607039
Adilabad,2741239,1483347,1066460,257207,1417572
Nizamabad,2551335,1389810,1055965,205111,1290259
Karimnagar,3776269,2206829,1590304,286464,1899501
Medak,3033288,1637137,1195494,246709,1591085
Hyderabad,3943323,2892155,1096081,317216,2530026
Rangareddy,5296741,3538028,1834777,361301,3100663
Mahbubnagar,4053028,1940646,1815643,266858,1970527
Nalgonda,3488809,2001019,1493419,248274,1747116
Warangal,3512576,2065023,1442197,263458,1806921
Khammam,2797370,1630234,1215871,194191,1387308
Srikakulam,2703114,1495381,936244,354044,1412826
Vizianagaram,2344474,1238388,953215,204747,1186512
Visakhapatnam,4290589,2568249,1481139,408740,2400710
East Godavari,5154296,3288577,1748117,345564,3060615
West Godavari,3936966,2652389,1534166,238946,2163854
Krishna,4517398,3009718,1744978,303902,2468518
Guntur,4887813,2960441,2106326,275298,2506189
Prakasam,3397448,1904435,1463508,237059,1696881
Sri Potti Sriramulu Nellore,2963557,1832189,1076544,238017,1648996
Y.S.R.,2882469,1716766,1079903,240501,1562065
Kurnool,4053463,2127161,1757520,271905,2024038
Anantapur,4081148,2310960,1679655,356511,2044982
Chittoor,4174064,2667878,1669852,263505,2240707
Belgaum,4779661,3052032,1734501,371167,2673993
Bagalkot ,1889752,1113412,676407,141674,1071671
Bijapur,2177331,1248268,760083,167639,1249609
Bidar,1703300,1042673,551763,150845,1000692
Raichur,1928812,979769,725985,177428,1025399
Koppal,1389920,809085,508089,146677,735154
Gadag,1064570,700177,423451,72271,568848
Dharwad,1847023,1301664,690948,93885,1062190
Uttara Kannada,1437169,1081906,498304,110222,828643
Haveri,1597668,1085443,601951,128115,867602
Bellary,2452595,1421621,969388,147492,1335715
Chitradurga,1659456,1087392,667479,189108,802869
Davanagere,1945497,1308540,705099,170108,1070290
Shimoga,1752753,1263016,652789,127809,972155
Udupi,1177361,926429,459446,53795,664120
Chikmagalur,1137961,818345,480229,85545,572187
Tumkur,2678980,1813391,1078431,276215,1324334
Bangalore,9621551,7512276,3858342,388585,5374624
Mandya,1805769,1149649,714901,156507,934361
Hassan,1776421,1225256,752387,151193,872841
Dakshina Kannada,2089649,1666323,914476,83245,1091928
Kodagu,554519,412877,258753,20185,275581
Mysore,3001127,1962180,1082108,232160,1686859
Chamarajanagar,1020791,565279,381408,100285,539098
Gulbarga,2566326,1427368,844237,242791,1479298
Yadgir,1174271,510003,437241,110455,626575
Kolar,1536401,1016219,584590,133282,818529
Chikkaballapura,1255104,783222,535565,104213,615326
Bangalore Rural,990923,688749,389989,69902,531032
Ramanagara,1082636,674758,458841,72618,551177
North Goa,818008,663060,269437,58221,490350
South Goa,640537,502427,206616,42974,390947
Lakshadweep,64473,52553,10804,7949,45720
Kasaragod,1307375,1037492,372700,90298,844377
Kannur,2523003,2138434,694209,129907,1698887
Wayanad,817420,645585,263445,76632,477343
Kozhikode,3086293,2615443,754187,194794,2137312
Malappuram,4112920,3311315,852047,210377,3050496
Palakkad,2809934,2239492,875540,166800,1767594
Thrissur,3121200,2678548,929506,166221,2025473
Ernakulam,3282388,2855676,1061388,187955,2033045
Idukki ,1108974,923010,415947,100416,592611
Kottayam,1974551,1749798,604553,131182,1238816
